UID,Sports
75295,FEDE|604
75300,FEDE|123
75312,FEDE|132
75316,FEDE|101
75331,FEDE|110
75336,FEDE|106
75340,FEDE|601
75344,FEDE|123
75347,FEDE|123
75358,FEDE|604
75365,FEDE|418
75382,FEDE|410
75392,FEDE|601
75397,FEDE|111
75415,FEDE|110
75421,FEDE|221
75432,FEDE|132
75443,FEDE|406
75458,FEDE|111
75469,FEDE|128
75481,FEDE|123
75486,FEDE|124
75513,FEDE|252
75515,FEDE|111
75517,FEDE|128
75527,FEDE|132
75559,FEDE|133
75569,FEDE|111
75571,FEDE|105
75580,FEDE|128
75584,FEDE|128
75606,FEDE|121
75628,FEDE|604
75660,FEDE|601
75683,FEDE|121
75688,FEDE|117
75689,FEDE|410
75692,FEDE|101
75693,FEDE|410
75699,FEDE|125
75712,FEDE|408
75715,FEDE|410
75745,FEDE|109
75756,FEDE|123
75757,FEDE|133
75762,FEDE|221
75792,FEDE|115
75805,FEDE|123
75826,FEDE|605
75832,FEDE|604
75836,FEDE|221
75842,FEDE|604
75853,FEDE|410
75862,FEDE|126
75899,FEDE|410
75918,FEDE|218
75953,FEDE|413
75980,FEDE|132
75984,FEDE|417
75994,FEDE|123
75998,FEDE|212
76032,FEDE|119
76036,FEDE|131
76041,FEDE|221
76042,FEDE|601
76046,FEDE|410
76052,FEDE|605
76058,FEDE|132
76071,FEDE|413
76073,FEDE|212
76118,FEDE|202
76123,FEDE|410
76125,FEDE|101
76146,FEDE|402
76161,FEDE|212
76199,FEDE|103
76207,FEDE|212
76215,FEDE|127
76216,FEDE|111
76218,FEDE|128
76219,FEDE|604
76222,FEDE|402
76228,FEDE|117
76231,FEDE|418
76284,FEDE|126
76288,FEDE|128
76314,FEDE|119
76321,FEDE|108
76323,FEDE|212
76324,FEDE|132
76328,FEDE|229
76332,FEDE|132
76345,FEDE|202
76362,FEDE|420
76363,FEDE|410
76397,FEDE|111
76416,FEDE|132
76431,FEDE|407
76440,FEDE|402
76443,FEDE|123
76444,FEDE|218
76447,FEDE|111
76448,FEDE|123
76449,FEDE|111
76459,FEDE|109
76463,FEDE|111
76476,FEDE|105
76486,FEDE|124
76491,FEDE|111
76492,FEDE|111
76495,FEDE|403
76497,FEDE|116
76501,FEDE|133
76505,FEDE|245
76516,FEDE|116
76519,FEDE|233
76539,FEDE|108
76540,FEDE|128
76541,FEDE|115
76553,FEDE|128
76556,FEDE|111
76557,FEDE|123
76564,FEDE|111
76569,FEDE|102
76574,FEDE|111
76585,FEDE|117
76590,FEDE|124
76597,FEDE|402
76603,FEDE|125
76605,FEDE|233
76606,FEDE|111
76607,FEDE|105
76614,FEDE|126
76616,FEDE|221
76623,FEDE|132
76626,FEDE|132
76630,FEDE|267
76632,FEDE|133
76637,FEDE|219
76643,FEDE|219
76644,FEDE|407
76651,FEDE|245
76653,FEDE|123
76664,FEDE|123
76665,FEDE|410
76667,FEDE|111
76674,FEDE|219
76699,FEDE|109
76718,FEDE|123
76761,FEDE|115
76771,FEDE|219
76784,FEDE|111
76785,FEDE|101
76819,FEDE|127
76827,FEDE|123
76849,FEDE|202
76852,FEDE|111
76856,FEDE|128
76860,FEDE|115
76861,FEDE|402
76871,FEDE|402
76883,FEDE|117
76895,FEDE|229
76902,FEDE|111
76908,FEDE|604
76928,FEDE|132
76929,FEDE|221
76937,FEDE|111
76945,FEDE|111
76950,FEDE|604
76956,FEDE|111
76961,FEDE|101
76968,FEDE|604
76978,FEDE|111
76980,FEDE|114
76987,FEDE|242
76988,FEDE|128
76989,FEDE|604
76992,FEDE|111
76993,FEDE|219
76997,FEDE|604
76999,FEDE|604
77014,FEDE|258
77022,FEDE|109
77032,FEDE|109
77036,FEDE|242
77040,FEDE|123
77043,FEDE|101
77053,FEDE|407
77083,FEDE|115
77084,FEDE|113
77101,FEDE|125
77108,FEDE|242
77118,FEDE|123
77119,FEDE|403
77130,FEDE|101
77133,FEDE|407
77134,FEDE|117
77138,FEDE|407
77139,FEDE|402
77140,FEDE|109
77141,FEDE|410
77162,FEDE|115
77164,FEDE|604
77165,FEDE|109
77171,FEDE|111
77174,FEDE|242
77177,FEDE|229
77196,FEDE|221
77226,FEDE|109
77236,FEDE|123
77246,FEDE|105
77256,FEDE|111
77258,FEDE|125
77259,FEDE|117
77261,FEDE|124
77269,FEDE|201
77273,FEDE|111
77278,FEDE|242
77282,FEDE|601
77284,FEDE|109
77286,FEDE|132
77288,FEDE|115
77289,FEDE|124
77290,FEDE|413
77309,FEDE|123
77322,FEDE|117
77325,FEDE|102
77331,FEDE|219
77333,FEDE|111
77342,FEDE|113
77347,FEDE|604
77354,FEDE|117
77356,FEDE|117
77363,FEDE|111
77378,FEDE|113
77380,FEDE|113
77383,FEDE|111
77397,FEDE|119
77399,FEDE|242
77413,FEDE|201
77424,FEDE|101
77430,FEDE|111
77436,FEDE|206
77445,FEDE|245
77448,FEDE|123
77465,FEDE|109
77470,FEDE|202
77479,FEDE|127
77481,FEDE|105
77483,FEDE|405
77501,FEDE|407
77505,FEDE|109
77522,FEDE|402
77531,FEDE|111
77535,FEDE|128
77541,FEDE|124
77568,FEDE|128
77574,FEDE|111
77577,FEDE|128
77579,FEDE|111
77590,FEDE|111
77596,FEDE|604
77597,FEDE|119
77611,FEDE|128
77612,FEDE|123
77615,FEDE|101
77621,FEDE|410
77622,FEDE|111
77644,FEDE|125
77647,FEDE|128
77656,FEDE|124
77658,FEDE|261
77660,FEDE|123
77671,FEDE|229
77674,FEDE|402
77676,FEDE|128
77688,FEDE|111
77706,FEDE|132
77713,FEDE|402
77714,FEDE|103
77731,FEDE|108
77742,FEDE|410
77750,FEDE|111
77767,FEDE|111
77772,FEDE|242
77790,FEDE|111
77802,FEDE|111
77804,FEDE|261
77809,FEDE|111
77823,FEDE|229
77835,FEDE|133
77853,FEDE|103
77855,FEDE|221
77859,FEDE|123
77862,FEDE|117
77864,FEDE|109
77878,FEDE|123
77881,FEDE|123
77898,FEDE|604
77919,FEDE|128
77941,FEDE|245
77945,FEDE|219
77949,FEDE|117
77951,FEDE|123
77960,FEDE|111
77968,FEDE|407
77974,FEDE|402
77977,FEDE|402
77979,FEDE|109
77990,FEDE|407
77993,FEDE|407
78008,FEDE|232
78015,FEDE|101
78017,FEDE|403
78019,FEDE|117
78020,FEDE|407
78021,FEDE|407
78022,FEDE|109
78025,FEDE|604
78034,FEDE|604
78036,FEDE|128
78038,FEDE|114
78041,FEDE|111
78053,FEDE|117
78054,FEDE|232
78062,FEDE|105
78064,FEDE|111
78066,FEDE|111
78072,FEDE|407
78076,FEDE|222
78083,FEDE|123
78099,FEDE|123
78107,FEDE|402
78113,FEDE|109
78114,FEDE|101
78117,FEDE|266
78125,FEDE|111
78127,FEDE|128
78129,FEDE|132
78131,FEDE|604
78132,FEDE|245
78136,FEDE|103
78141,FEDE|101
78142,FEDE|108
78143,FEDE|128
78145,FEDE|111
78148,FEDE|123
78154,FEDE|410
78155,FEDE|111
78159,FEDE|103
78162,FEDE|407
78164,FEDE|109
78191,FEDE|403
78205,FEDE|101
78209,FEDE|209
78211,FEDE|115
78215,FEDE|601
78226,FEDE|406
78230,FEDE|603
78238,FEDE|103
78246,FEDE|111
78254,FEDE|103
78261,FEDE|132
78267,FEDE|101
78275,FEDE|601
78279,FEDE|221
78280,FEDE|111
78283,FEDE|407
78294,FEDE|103
78298,FEDE|109
78304,FEDE|111
78305,FEDE|133
78310,FEDE|258
78324,FEDE|111
78330,FEDE|402
78339,FEDE|213
78343,FEDE|232
78355,FEDE|105
78357,FEDE|402
78359,FEDE|402
78361,FEDE|402
78364,FEDE|133
78369,FEDE|108
78380,FEDE|102
78398,FEDE|410
78406,FEDE|105
78407,FEDE|604
78409,FEDE|604
78423,FEDE|242
78428,FEDE|109
78432,FEDE|107
78437,FEDE|258
78438,FEDE|111
78455,FEDE|249
78474,FEDE|221
78476,FEDE|101
78483,FEDE|115
78484,FEDE|111
78514,FEDE|245
78516,FEDE|123
78524,FEDE|128
78528,FEDE|401
78545,FEDE|218
78547,FEDE|407
78549,FEDE|127
78551,FEDE|105
78559,FEDE|113
78572,FEDE|109
78578,FEDE|245
78581,FEDE|111
78627,FEDE|604
78629,FEDE|124
78635,FEDE|123
78672,FEDE|402
78676,FEDE|420
78681,FEDE|119
78683,FEDE|123
78692,FEDE|111
78697,FEDE|123
78704,FEDE|132
78707,FEDE|105
78727,FEDE|132
78731,FEDE|601
78743,FEDE|402
78761,FEDE|604
78771,FEDE|403
78790,FEDE|246
78815,FEDE|218
78819,FEDE|201
78830,FEDE|111
78834,FEDE|132
78836,FEDE|403
78843,FEDE|219
78845,FEDE|601
78857,FEDE|603
78864,FEDE|229
78867,FEDE|115
78873,FEDE|110
78877,FEDE|132
78881,FEDE|261
78886,FEDE|403
78887,FEDE|128
78889,FEDE|604
78890,FEDE|604
78891,FEDE|403
78899,FEDE|109
78900,FEDE|125
78901,FEDE|111
78911,FEDE|111
78933,FEDE|109
78934,FEDE|403
78938,FEDE|402
78942,FEDE|403
78957,FEDE|604
78970,FEDE|111
78974,FEDE|113
78991,FEDE|111
78993,FEDE|601
79005,FEDE|125
79007,FEDE|113
79010,FEDE|601
79026,FEDE|410
79054,FEDE|123
79055,FEDE|128
79067,FEDE|413
79072,FEDE|232
79083,FEDE|105
79093,FEDE|111
79094,FEDE|123
79100,FEDE|245
79101,FEDE|420
79106,FEDE|402
79123,FEDE|128
79124,FEDE|105
79127,FEDE|109
79136,FEDE|126
79144,FEDE|109
79160,FEDE|245
79173,FEDE|125
79179,FEDE|128
79182,FEDE|245
79191,FEDE|111
79199,FEDE|246
79201,FEDE|407
79207,FEDE|407
79214,FEDE|128
79218,FEDE|245
79219,FEDE|111
79220,FEDE|126
79221,FEDE|123
79223,FEDE|111
79225,FEDE|115
79229,FEDE|105
79248,FEDE|245
79252,FEDE|109
79257,FEDE|218
79282,FEDE|402
79284,FEDE|249
79287,FEDE|132
79292,FEDE|123
79309,FEDE|127
79313,FEDE|113
79315,FEDE|420
79319,FEDE|105
79320,FEDE|113
79321,FEDE|245
79322,FEDE|103
79323,FEDE|206
79325,FEDE|123
79342,FEDE|111
79343,FEDE|109
79349,FEDE|221
79357,FEDE|232
79365,FEDE|111
79369,FEDE|105
79370,FEDE|123
79372,FEDE|123
79380,FEDE|111
79381,FEDE|407
79392,FEDE|266
79405,FEDE|103
79422,FEDE|123
79430,FEDE|109
79432,FEDE|108
79433,FEDE|109
79436,FEDE|109
79439,FEDE|111
79450,FEDE|420
79455,FEDE|123
79465,FEDE|109
79486,FEDE|123
79492,FEDE|123
79508,FEDE|221
79517,FEDE|410
79525,FEDE|401
79533,FEDE|404
79536,FEDE|221
79537,FEDE|246
79540,FEDE|115
79541,FEDE|406
79556,FEDE|125
79559,FEDE|245
79560,FEDE|105
79563,FEDE|106
79568,FEDE|109
79570,FEDE|111
79573,FEDE|111
79581,FEDE|111
79586,FEDE|242
79598,FEDE|125
79601,FEDE|218
79609,FEDE|117
79613,FEDE|123
79614,FEDE|123
79625,FEDE|605
79631,FEDE|242
79635,FEDE|132
79645,FEDE|604
79660,FEDE|204
79661,FEDE|403
79665,FEDE|408
79666,FEDE|604
79672,FEDE|402
79676,FEDE|128
79677,FEDE|123
79683,FEDE|132
79688,FEDE|229
79693,FEDE|237
79704,FEDE|209
79706,FEDE|101
79708,FEDE|242
79724,FEDE|103
79725,FEDE|125
79731,FEDE|402
79740,FEDE|401
79761,FEDE|127
79764,FEDE|119
79772,FEDE|111
79773,FEDE|119
79774,FEDE|123
79775,FEDE|133
79779,FEDE|601
79786,FEDE|103
79791,FEDE|402
79798,FEDE|102
79800,FEDE|103
79815,FEDE|402
79819,FEDE|402
79832,FEDE|116
79840,FEDE|402
79845,FEDE|410
79859,FEDE|410
79880,FEDE|123
79887,FEDE|119
79889,FEDE|101
79892,FEDE|413
79894,FEDE|132
79895,FEDE|212
79896,FEDE|125
79902,FEDE|402
79922,FEDE|123
79931,FEDE|202
79934,FEDE|604
79939,FEDE|245
79946,FEDE|402
79950,FEDE|402
79962,FEDE|410
79966,FEDE|111
79967,FEDE|233
79968,FEDE|404
79973,FEDE|245
79991,FEDE|233
79993,FEDE|111
80003,FEDE|115
80024,FEDE|202
80028,FEDE|109
80035,FEDE|402
80057,FEDE|118
80059,FEDE|111
80062,FEDE|111
80063,FEDE|402
80067,FEDE|213
80077,FEDE|218
80081,FEDE|604
80083,FEDE|123
80099,FEDE|111
80102,FEDE|413
80103,FEDE|109
80108,FEDE|407
80109,FEDE|111
80113,FEDE|109
80115,FEDE|111
80129,FEDE|218
80150,FEDE|245
80154,FEDE|501
80157,FEDE|111
80159,FEDE|403
80164,FEDE|111
80165,FEDE|402
80172,FEDE|115
80196,FEDE|406
80197,FEDE|604
80209,FEDE|101
80212,FEDE|111
80223,FEDE|123
80234,FEDE|117
80237,FEDE|109
80245,FEDE|132
80251,FEDE|109
80255,FEDE|119
80260,FEDE|129
80262,FEDE|111
80271,FEDE|109
80301,FEDE|123
80306,FEDE|111
80317,FEDE|212
80335,FEDE|245
80339,FEDE|132
80340,FEDE|119
80342,FEDE|111
80352,FEDE|103
80356,FEDE|132
80359,FEDE|254
80367,FEDE|261
80369,FEDE|242
80371,FEDE|242
80385,FEDE|101
80387,FEDE|402
80393,FEDE|123
80395,FEDE|403
80408,FEDE|132
80409,FEDE|402
80419,FEDE|229
80422,FEDE|105
80430,FEDE|221
80432,FEDE|605
80439,FEDE|115
80440,FEDE|109
80448,FEDE|105
80452,FEDE|217
80454,FEDE|111
80462,FEDE|111
80480,FEDE|229
80495,FEDE|111
80508,FEDE|124
80514,FEDE|604
80519,FEDE|111
80526,FEDE|604
80527,FEDE|133
80528,FEDE|245
80537,FEDE|117
80552,FEDE|404
80553,FEDE|111
80568,FEDE|205
80575,FEDE|420
80580,FEDE|103
80585,FEDE|111
80595,FEDE|406
80598,FEDE|402
80616,FEDE|115
80631,FEDE|109
80632,FEDE|109
80637,FEDE|105
80639,FEDE|126
80640,FEDE|123
80646,FEDE|111
80655,FEDE|212
80666,FEDE|245
80677,FEDE|245
80681,FEDE|221
80683,FEDE|410
80690,FEDE|103
80693,FEDE|111
80710,FEDE|101
80713,FEDE|111
80725,FEDE|266
80726,FEDE|109
80733,FEDE|221
80747,FEDE|117
80754,FEDE|111
80760,FEDE|229
80766,FEDE|119
80768,FEDE|221
80786,FEDE|123
80801,FEDE|219
80802,FEDE|229
80804,FEDE|113
80805,FEDE|403
80811,FEDE|111
80815,FEDE|111
80824,FEDE|242
80825,FEDE|242
80833,FEDE|601
80846,FEDE|122
80848,FEDE|132
80853,FEDE|111
80863,FEDE|402
80864,FEDE|132
80880,FEDE|109
80886,FEDE|233
80889,FEDE|111
80896,FEDE|111
80898,FEDE|232
80902,FEDE|229
80916,FEDE|221
80917,FEDE|402
80924,FEDE|109
80955,FEDE|267
80956,FEDE|113
80960,FEDE|125
80963,FEDE|101
80982,FEDE|242
80987,FEDE|119
80992,FEDE|105
80994,FEDE|123
80998,FEDE|123
81008,FEDE|117
81014,FEDE|604
81015,FEDE|105
81025,FEDE|604
81039,FEDE|108
81045,FEDE|201
81047,FEDE|123
81048,FEDE|105
81068,FEDE|117
81071,FEDE|123
81072,FEDE|123
81080,FEDE|123
81085,FEDE|123
81089,FEDE|604
81095,FEDE|109
81097,FEDE|402
81101,FEDE|101
81102,FEDE|125
81106,FEDE|123
81117,FEDE|245
81135,FEDE|222
81148,FEDE|101
81149,FEDE|406
81160,FEDE|122
81170,FEDE|101
81174,FEDE|101
81177,FEDE|123
81181,FEDE|101
81184,FEDE|123
81186,FEDE|106
81192,FEDE|111
81194,FEDE|252
81200,FEDE|604
81206,FEDE|105
81209,FEDE|105
81210,FEDE|111
81215,FEDE|245
81224,FEDE|501
81227,FEDE|115
81230,FEDE|252
81232,FEDE|105
81236,FEDE|402
81254,FEDE|111
81261,FEDE|245
81278,FEDE|229
81283,FEDE|242
81307,FEDE|115
81327,FEDE|123
81329,FEDE|111
81341,FEDE|132
81360,FEDE|111
81364,FEDE|126
81365,FEDE|129
81376,FEDE|222
81390,FEDE|115
81404,FEDE|101
81405,FEDE|111
81411,FEDE|115
81413,FEDE|403
81421,FEDE|111
81423,FEDE|123
81432,FEDE|111
81443,FEDE|402
81447,FEDE|245
81448,FEDE|402
81449,FEDE|604
81453,FEDE|114
81457,FEDE|605
81481,FEDE|211
81482,FEDE|126
81487,FEDE|501
81491,FEDE|118
81498,FEDE|103
81506,FEDE|413
81509,FEDE|233
81514,FEDE|402
81517,FEDE|123
81533,FEDE|206
81535,FEDE|123
81541,FEDE|111
81544,FEDE|221
81548,FEDE|245
81551,FEDE|119
81567,FEDE|132
81584,FEDE|128
81585,FEDE|125
81593,FEDE|413
81600,FEDE|109
81604,FEDE|133
81613,FEDE|404
81622,FEDE|111
81624,FEDE|117
81626,FEDE|109
81632,FEDE|221
81633,FEDE|245
81642,FEDE|101
81646,FEDE|109
81650,FEDE|124
81655,FEDE|113
81671,FEDE|111
81688,FEDE|402
81693,FEDE|109
81694,FEDE|132
81695,FEDE|111
81698,FEDE|123
81703,FEDE|406
81704,FEDE|115
81705,FEDE|408
81713,FEDE|111
81716,FEDE|201
81718,FEDE|126
81729,FEDE|128
81738,FEDE|103
81744,FEDE|402
81751,FEDE|218
81752,FEDE|257
81756,FEDE|243
81761,FEDE|119
81763,FEDE|123
81767,FEDE|111
81769,FEDE|133
81778,FEDE|109
81783,FEDE|249
81790,FEDE|109
81792,FEDE|245
81803,FEDE|107
81805,FEDE|233
81809,FEDE|101
81816,FEDE|256
81820,FEDE|111
81822,FEDE|405
81830,FEDE|105
81831,FEDE|413
81833,FEDE|123
81844,FEDE|128
81849,FEDE|413
81853,FEDE|132
81855,FEDE|403
81875,FEDE|604
81886,FEDE|123
81901,FEDE|403
81902,FEDE|403
81906,FEDE|111
81913,FEDE|209
81919,FEDE|418
81920,FEDE|109
81923,FEDE|119
81925,FEDE|111
81944,FEDE|221
81947,FEDE|604
81951,FEDE|128
81954,FEDE|103
81956,FEDE|218
81957,FEDE|132
81961,FEDE|109
81973,FEDE|117
81986,FEDE|123
81987,FEDE|403
81999,FEDE|132
82000,FEDE|128
82005,FEDE|111
82009,FEDE|132
82011,FEDE|111
82012,FEDE|123
82015,FEDE|102
82019,FEDE|132
82025,FEDE|111
82033,FEDE|211
82035,FEDE|413
82037,FEDE|604
82039,FEDE|111
82041,FEDE|115
82043,FEDE|115
82046,FEDE|123
82056,FEDE|413
82057,FEDE|119
82061,FEDE|105
82066,FEDE|402
82075,FEDE|123
82076,FEDE|123
82080,FEDE|123
82083,FEDE|111
82091,FEDE|201
82096,FEDE|123
82102,FEDE|123
82104,FEDE|123
82108,FEDE|114
82109,FEDE|124
82122,FEDE|132
82124,FEDE|109
82126,FEDE|132
82145,FEDE|246
82149,FEDE|402
82154,FEDE|123
82160,FEDE|402
82161,FEDE|249
82162,FEDE|111
82163,FEDE|126
82170,FEDE|117
82172,FEDE|105
82175,FEDE|123
82182,FEDE|111
82188,FEDE|117
82193,FEDE|109
82200,FEDE|110
82203,FEDE|261
82207,FEDE|105
82212,FEDE|123
82228,FEDE|249
82229,FEDE|128
82232,FEDE|126
82237,FEDE|132
82239,FEDE|132
82246,FEDE|202
82252,FEDE|103
82259,FEDE|133
82264,FEDE|413
82267,FEDE|605
82271,FEDE|105
82280,FEDE|133
82283,FEDE|402
82300,FEDE|119
82305,FEDE|218
82324,FEDE|232
82328,FEDE|123
82339,FEDE|123
82344,FEDE|111
82351,FEDE|111
82353,FEDE|125
82355,FEDE|410
82358,FEDE|254
82362,FEDE|221
82363,FEDE|109
82380,FEDE|109
82386,FEDE|601
82388,FEDE|132
82391,FEDE|402
82401,FEDE|402
82413,FEDE|402
82428,FEDE|125
82435,FEDE|111
82438,FEDE|132
82441,FEDE|125
82442,FEDE|402
82447,FEDE|123
82449,FEDE|115
82451,FEDE|132
82452,FEDE|109
82457,FEDE|132
82459,FEDE|402
82463,FEDE|111
82467,FEDE|103
82473,FEDE|218
82474,FEDE|119
82481,FEDE|206
82482,FEDE|204
82487,FEDE|122
82488,FEDE|245
82495,FEDE|132
82496,FEDE|102
82509,FEDE|105
82516,FEDE|102
82517,FEDE|111
82519,FEDE|116
82520,FEDE|601
82521,FEDE|413
82522,FEDE|132
82524,FEDE|101
82525,FEDE|123
82526,FEDE|123
82532,FEDE|109
82537,FEDE|115
82557,FEDE|604
82561,FEDE|111
82569,FEDE|133
82570,FEDE|125
82624,FEDE|124
82625,FEDE|109
82630,FEDE|123
82637,FEDE|410
82643,FEDE|123
82648,FEDE|109
82654,FEDE|229
82660,FEDE|402
82665,FEDE|218
82668,FEDE|111
82671,FEDE|402
82673,FEDE|122
82678,FEDE|126
82679,FEDE|111
82683,FEDE|604
82688,FEDE|604
82694,FEDE|410
82702,FEDE|221
82704,FEDE|125
82708,FEDE|106
82712,FEDE|413
82714,FEDE|111
82718,FEDE|128
82731,FEDE|113
82744,FEDE|403
82746,FEDE|103
82750,FEDE|402
82751,FEDE|110
82752,FEDE|221
82757,FEDE|101
82762,FEDE|123
82763,FEDE|123
82764,FEDE|110
82765,FEDE|109
82766,FEDE|109
82767,FEDE|405
82775,FEDE|108
82781,FEDE|406
82784,FEDE|122
82792,FEDE|245
82795,FEDE|132
82796,FEDE|110
82803,FEDE|404
82804,FEDE|402
82812,FEDE|218
82827,FEDE|111
82830,FEDE|123
82835,FEDE|115
82861,FEDE|127
82875,FEDE|117
82877,FEDE|109
82878,FEDE|402
82882,FEDE|129
82887,FEDE|202
82890,FEDE|402
82899,FEDE|103
82900,FEDE|242
82901,FEDE|123
82906,FEDE|246
82916,FEDE|418
82922,FEDE|119
82925,FEDE|123
82928,FEDE|123
82931,FEDE|123
82940,FEDE|404
82945,FEDE|245
82949,FEDE|221
82950,FEDE|111
82959,FEDE|111
82967,FEDE|604
82968,FEDE|402
82971,FEDE|256
82985,FEDE|201
82988,FEDE|129
82989,FEDE|106
82990,FEDE|115
82993,FEDE|402
82998,FEDE|206
83007,FEDE|221
83008,FEDE|604
83015,FEDE|129
83026,FEDE|127
83043,FEDE|105
83048,FEDE|254
83050,FEDE|109
83051,FEDE|132
83054,FEDE|601
83060,FEDE|125
83067,FEDE|103
83072,FEDE|111
83082,FEDE|242
83092,FEDE|212
83094,FEDE|402
83100,FEDE|402
83101,FEDE|126
83103,FEDE|604
83106,FEDE|604
83117,FEDE|111
83121,FEDE|604
83123,FEDE|410
83129,FEDE|119
83157,FEDE|115
83171,FEDE|218
83177,FEDE|402
83180,FEDE|229
83181,FEDE|402
83184,FEDE|123
83185,FEDE|402
83193,FEDE|402
83197,FEDE|132
83208,FEDE|604
83209,FEDE|105
83228,FEDE|132
83239,FEDE|129
83243,FEDE|403
83250,FEDE|406
83252,FEDE|206
83267,FEDE|233
83268,FEDE|402
83278,FEDE|221
83281,FEDE|402
83282,FEDE|123
83289,FEDE|217
83301,FEDE|402
83303,FEDE|111
83307,FEDE|111
83324,FEDE|402
83327,FEDE|111
83329,FEDE|109
83335,FEDE|410
83341,FEDE|127
83362,FEDE|106
83383,FEDE|119
83402,FEDE|218
83404,FEDE|115
83405,FEDE|119
83427,FEDE|218
83429,FEDE|242
83433,FEDE|249
83451,FEDE|604
83460,FEDE|403
83462,FEDE|232
83463,FEDE|117
83464,FEDE|125
83469,FEDE|605
83474,FEDE|402
83478,FEDE|133
83481,FEDE|107
83482,FEDE|128
83484,FEDE|111
83490,FEDE|128
83501,FEDE|250
83507,FEDE|126
83509,FEDE|402
83514,FEDE|410
83517,FEDE|132
83518,FEDE|413
83526,FEDE|123
83531,FEDE|131
83533,FEDE|202
83536,FEDE|108
83537,FEDE|604
83543,FEDE|242
83544,FEDE|132
83551,FEDE|132
83559,FEDE|229
83560,FEDE|111
83568,FEDE|101
83571,FEDE|103
83574,FEDE|123
83578,FEDE|604
83579,FEDE|128
83581,FEDE|406
83582,FEDE|117
83588,FEDE|601
83591,FEDE|403
83600,FEDE|123
83601,FEDE|128
83605,FEDE|406
83607,FEDE|127
83609,FEDE|604
83611,FEDE|113
83614,FEDE|604
83618,FEDE|261
83619,FEDE|258
83632,FEDE|113
83634,FEDE|128
83635,FEDE|105
83645,FEDE|132
83646,FEDE|206
83657,FEDE|103
83675,FEDE|212
83687,FEDE|109
83688,FEDE|232
83690,FEDE|109
83692,FEDE|127
83698,FEDE|221
83708,FEDE|101
83709,FEDE|109
83710,FEDE|118
83713,FEDE|132
83723,FEDE|123
83726,FEDE|123
83733,FEDE|250
83738,FEDE|132
83739,FEDE|132
83740,FEDE|132
83743,FEDE|501
83744,FEDE|123
83745,FEDE|604
83747,FEDE|402
83748,FEDE|219
83751,FEDE|218
83753,FEDE|111
83755,FEDE|123
83757,FEDE|408
83759,FEDE|202
83761,FEDE|113
83766,FEDE|132
83771,FEDE|111
83772,FEDE|103
83781,FEDE|109
83783,FEDE|109
83788,FEDE|117
83789,FEDE|123
83790,FEDE|218
83803,FEDE|601
83805,FEDE|402
83808,FEDE|402
83814,FEDE|402
83827,FEDE|111
83836,FEDE|402
83842,FEDE|125
83843,FEDE|245
83852,FEDE|111
83853,FEDE|111
83862,FEDE|402
83863,FEDE|111
83865,FEDE|123
83868,FEDE|402
83871,FEDE|111
83872,FEDE|111
83874,FEDE|219
83876,FEDE|113
83882,FEDE|126
83887,FEDE|109
83914,FEDE|201
83915,FEDE|124
83922,FEDE|246
83926,FEDE|210
83929,FEDE|402
83937,FEDE|106
83941,FEDE|111
83958,FEDE|242
83962,FEDE|402
83963,FEDE|129
83967,FEDE|407
83986,FEDE|117
83989,FEDE|117
83995,FEDE|402
84003,FEDE|403
84005,FEDE|204
84013,FEDE|245
84016,FEDE|109
84021,FEDE|212
84030,FEDE|111
84043,FEDE|242
84044,FEDE|132
84045,FEDE|111
84056,FEDE|604
84057,FEDE|132
84079,FEDE|106
84082,FEDE|105
84092,FEDE|111
84099,FEDE|111
84106,FEDE|111
84112,FEDE|221
84122,FEDE|221
84130,FEDE|123
84139,FEDE|402
84140,FEDE|109
84142,FEDE|201
84143,FEDE|103
84144,FEDE|605
84159,FEDE|402
84173,FEDE|115
84182,FEDE|111
84183,FEDE|402
84187,FEDE|202
84190,FEDE|420
84195,FEDE|402
84200,FEDE|119
84202,FEDE|111
84208,FEDE|420
84211,FEDE|242
84218,FEDE|123
84222,FEDE|604
84229,FEDE|201
84231,FEDE|605
84243,FEDE|402
84249,FEDE|403
84251,FEDE|403
84260,FEDE|206
84268,FEDE|123
84269,FEDE|604
84272,FEDE|111
84291,FEDE|115
84292,FEDE|117
84297,FEDE|109
84298,FEDE|245
84320,FEDE|105
84330,FEDE|123
84333,FEDE|109
84334,FEDE|111
84341,FEDE|123
84350,FEDE|242
84353,FEDE|403
84365,FEDE|109
84369,FEDE|604
84370,FEDE|604
84378,FEDE|402
84381,FEDE|123
84382,FEDE|124
84383,FEDE|245
84388,FEDE|115
84391,FEDE|125
84399,FEDE|111
84403,FEDE|410
84405,FEDE|123
84406,FEDE|101
84408,FEDE|402
84412,FEDE|413
84414,FEDE|420
84419,FEDE|420
84420,FEDE|601
84427,FEDE|105
84429,FEDE|218
84449,FEDE|604
84451,FEDE|604
84454,FEDE|109
84456,FEDE|232
84458,FEDE|242
84460,FEDE|123
84461,FEDE|402
84467,FEDE|109
84468,FEDE|243
84470,FEDE|401
84505,FEDE|245
84507,FEDE|121
84508,FEDE|245
84510,FEDE|109
84518,FEDE|229
84519,FEDE|604
84525,FEDE|111
84528,FEDE|123
84544,FEDE|604
84545,FEDE|101
84556,FEDE|218
84557,FEDE|125
84561,FEDE|402
84571,FEDE|402
84582,FEDE|111
84597,FEDE|111
84609,FEDE|111
84648,FEDE|229
84657,FEDE|123
